"BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484078v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484078v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484078v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484078v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484078v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484095v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484095v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484095v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484095v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484095v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484105v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484105v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484105v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484105v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484105v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484147v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484147v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484147v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484147v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484147v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484149v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484149v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484149v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484149v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484149v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484156v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484156v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484156v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484156v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484156v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484239v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484239v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484239v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484239v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484239v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484262v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484262v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484262v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484262v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484262v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484286v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484286v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484286v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484286v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484286v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484291v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484291v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484291v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484291v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484291v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484296v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484296v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484296v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484296v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484296v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484333v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484333v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484333v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484333v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484333v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484408v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484408v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484408v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484408v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484408v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484414v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484414v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484414v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484414v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484414v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484514v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484514v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484514v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484514v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484514v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484525v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484525v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484525v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484525v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484525v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484557v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484557v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484557v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484557v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484557v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484578v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484578v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484578v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484578v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484578v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484579v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484579v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484579v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484579v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484579v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484584v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484584v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484584v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484584v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484584v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484616v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484616v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484616v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484616v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484616v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484652v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484652v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484652v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484652v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484652v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484692v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484692v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484692v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484692v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484692v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484699v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484699v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484699v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484699v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484699v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484700v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484700v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484700v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484700v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484700v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484720v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484720v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484720v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484720v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484720v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484754v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484754v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484754v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484754v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484754v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484802v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484802v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484802v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484802v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484802v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484827v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484827v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484827v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484827v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484827v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484855v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484855v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484855v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484855v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484855v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS484897v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484897v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS484897v1.rds","phastCons27way.UCSC.dm6.chrUn_DS484897v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS484897v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485041v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485041v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485041v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485041v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485041v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485076v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485076v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485076v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485076v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485076v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485085v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485085v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485085v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485085v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485085v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485149v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485149v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485149v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485149v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485149v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485154v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485154v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485154v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485154v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485154v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485181v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485181v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485181v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485181v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485181v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485228v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485228v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485228v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485228v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485228v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485245v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485245v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485245v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485245v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485245v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485314v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485314v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485314v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485314v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485314v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485330v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485330v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485330v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485330v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485330v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
"3.6","phastCons scores for Drosophila melanogaster on chrUn_DS485456v1","dm6","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485456v1.rds","BigWig","04Dec2014","Drosophila melanogaster",7227,"phastCons27way.UCSC.dm6.chrUn_DS485456v1.rds","phastCons27way.UCSC.dm6.chrUn_DS485456v1.rds","phastCons27way.UCSC.dm6/phastCons27way.UCSC.dm6.chrUn_DS485456v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,GScores"
